loan_id,dependents,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,loan_status,total_income,loan_to_income_ratio,loan_term_to_income_ratio,gender_Male,married_Yes,education_Not Graduate,self_employed_Yes,property_area_Semiurban,property_area_Urban,Cluster_ML
LP001536,2.2878694905384434,5.774418905326306,-0.5509459683932281,5.40384717547934,-2.5418233808745274,0.0,1.0,5.134108851424356,-1.0442151789869472,-1.825392666787699,True,True,False,False,True,False,3
LP001541,0.2815552510768581,0.11445973412646482,-0.5509459683932281,0.158155219212063,0.2746690925097148,1.0,1.0,-0.15460128131018355,0.3051229071147543,-0.19628364423111022,True,True,False,False,False,False,1
LP001543,0.2815552510768581,0.7034457498241335,-0.5509459683932281,0.48004995289210045,0.2746690925097148,1.0,1.0,0.3957518599473475,-0.5115473448429524,-0.8495793553240896,True,True,False,False,False,True,1
LP001546,-0.7216018686539345,-0.3882926026194254,0.13158381850147302,-0.31872586772132583,0.2746690925097148,1.0,1.0,-0.3003561974657253,-0.03784789486982055,0.12965883158454172,True,False,False,False,False,False,1
LP001552,-0.7216018686539345,-0.12143432586324591,1.2921793562744117,1.2907478006788615,0.2746690925097148,1.0,1.0,0.4999736249678523,0.1100880364174217,-0.9222965925443952,True,True,False,False,True,False,1
LP001560,-0.7216018686539345,-0.5742443775019285,-0.20984490830807023,-0.5810104655346897,0.2746690925097148,1.0,1.0,-0.6361991686288145,1.1239919396094895,1.6813620105493938,True,True,True,False,True,False,1
LP001562,-0.7216018686539345,0.43625452450057267,-0.5509459683932281,1.5291883441455558,0.2746690925097148,1.0,0.0,0.14608628851763092,1.2302575337425987,-0.6254282879219984,True,True,False,False,False,True,1
LP001570,1.2847123708076509,-0.19068762787857385,-0.07681221820761479,0.13431116486539355,0.2746690925097148,1.0,1.0,-0.21464546235184748,0.4759845831736862,-0.07518920707900412,True,True,False,False,False,False,1
LP001572,-0.7216018686539345,0.6676537788306347,-0.5509459683932281,-0.8552170905213883,0.2746690925097148,1.0,1.0,0.36230756221688704,-1.8487265273424132,-0.824029643590126,True,True,False,False,False,True,1
LP001577,-0.7216018686539345,-0.12143432586324591,-0.5509459683932281,-0.4141020851080036,0.2746690925097148,1.0,0.0,-0.3750225365848929,0.047368797583566505,0.34825573204775795,False,True,False,False,False,False,1
LP001578,-0.7216018686539345,-0.47835519009608984,0.5411672239831707,-0.21142762316131336,0.2746690925097148,1.0,1.0,-0.19006779239178817,-0.19423239415085353,-0.1267143141800153,True,True,False,False,False,False,1
LP001032,-0.7216018686539345,-0.5119829954016096,-0.5509459683932281,-0.9982814166014049,2.152330741432543,0.0,0.0,-0.7399542690298244,0.4781580927590742,4.340958235392089,True,False,False,False,True,False,1
LP001580,1.2847123708076509,0.44740830150784905,-0.5509459683932281,0.6350363061454518,0.2746690925097148,1.0,1.0,0.1565084650196814,0.11235412709167454,-0.6365842725808021,True,True,False,False,True,False,1
LP001581,-0.7216018686539345,-0.5814027717006283,0.028696467044470545,-0.22334965033464807,0.2746690925097148,1.0,1.0,-0.5296440805108358,1.3458272486380736,0.9868479411142308,True,True,True,False,False,False,1
LP001586,2.2878694905384434,-0.2980635408590703,-0.5509459683932281,-0.78368492748138,-2.5418233808745274,1.0,0.0,-0.5400662570128862,-0.11916544687130888,-0.45731365899378956,True,True,True,False,False,False,2
LP001594,-0.7216018686539345,0.06584924328878272,1.2921793562744117,0.48004995289210045,0.2746690925097148,1.0,1.0,0.6749728572784013,-0.8707105196421026,-1.0250574026318537,True,True,False,False,True,False,1
LP001603,-0.7216018686539345,-0.16122167966532133,-0.30978325924560446,-0.7121527644413717,0.2746690925097148,1.0,0.0,-0.29771176462192145,-0.7983645186866548,0.12267429126630436,True,True,True,True,True,False,2
LP001606,-0.7216018686539345,-0.30222539795133757,0.09259147829961539,-0.3664139764146647,0.2746690925097148,1.0,1.0,-0.23844535794608215,-0.3223551799920515,-0.02245318191249903,True,True,False,False,False,False,1
LP001608,1.2847123708076509,-0.5439460578702225,-0.020453541613333185,-0.5452443840146856,0.2746690925097148,1.0,1.0,-0.5179774650234659,0.40908336271672047,0.926579093568977,True,True,False,False,False,False,1
LP001610,2.2878694905384434,0.03388618082016983,3.1516880171613195,4.152034322279195,0.2746690925097148,0.0,0.0,1.5278802268417262,0.6254565648790821,-1.3290837384818872,True,True,False,False,True,False,2
LP001616,0.2815552510768581,-0.2601074041775924,-0.5509459683932281,-0.3664139764146647,0.2746690925097148,1.0,1.0,-0.5045997459312817,0.7986109839738382,0.8604378638081502,True,True,False,False,True,False,1
LP001630,-0.7216018686539345,-0.4960014641673032,-0.07550155131007336,-0.5333223568413508,2.152330741432543,0.0,0.0,-0.4993108802436739,0.33854159625194763,1.7659863865535628,True,False,True,False,False,True,1
LP001633,0.2815552510768581,0.18104944760274166,1.8246377834006187,0.3965957626787574,0.2746690925097148,0.0,0.0,1.0353934984015498,-1.2539740390059786,-1.1833312066853643,True,True,False,False,False,True,1
LP001634,-0.7216018686539345,-0.5654212404663218,1.1080306571698404,-0.9505933079080661,0.2746690925097148,1.0,0.0,-0.0023130604817146595,-1.6688028839110907,-0.44334156952375864,True,False,False,False,False,False,1
LP001636,-0.7216018686539345,-0.11860426304050416,-0.14136256291153035,-0.8790611448680576,-2.5418233808745274,1.0,1.0,-0.17793451228492344,-1.335883117697104,-1.0543053815279455,True,True,False,False,True,False,2
LP001637,0.2815552510768581,4.750102637777477,-0.5509459683932281,1.350357936545535,0.2746690925097148,1.0,0.0,4.176979716840527,-1.890684703089644,-1.6452715656428596,True,True,False,False,True,False,3
LP001639,-0.7216018686539345,-0.28091668963892896,-0.5509459683932281,-0.4617901938013425,0.2746690925097148,1.0,1.0,-0.5240441050768981,0.6667305496408071,0.9576076576508407,False,True,False,False,True,False,1
LP001640,-0.7216018686539345,5.632582815621836,1.0054709724372233,-0.31872586772132583,0.2746690925097148,1.0,1.0,5.740461747021262,-2.462997602831446,-1.7167586573361762,True,True,False,True,True,False,3
LP001643,-0.7216018686539345,-0.25810971277330413,0.1496054883426677,-1.0578915524680785,0.2746690925097148,1.0,1.0,-0.1701567686266768,-1.642168497864153,-0.16643275417350387,True,True,False,False,False,False,1
LP001647,-0.7216018686539345,0.6684861502490882,-0.5509459683932281,0.49197198006543513,-2.5418233808745274,1.0,1.0,0.36308533658271175,-0.4480971287215676,-1.3910616786208398,True,True,False,False,False,False,2
LP001032,-0.7216018686539345,-0.0711590921886569,-0.5509459683932281,-1.1771118242014258,0.2746690925097148,1.0,1.0,-0.32804496488908325,-1.6426901905186573,0.2057103787862133,True,False,True,False,False,False,1
LP001656,-0.7216018686539345,1.1133054362706176,-0.5509459683932281,0.20584332790540186,0.2746690925097148,1.0,0.0,0.7787279576794113,-1.1984735770652677,-1.076884900930494,True,False,False,False,True,False,1
LP001032,-0.7216018686539345,0.11995338548825765,-0.5509459683932281,0.158155219212063,0.2746690925097148,1.0,0.0,-0.1494679704957408,0.2882520442186518,-0.20591727309604632,True,True,True,False,False,True,1
LP001658,-0.7216018686539345,-0.25810971277330413,-0.5509459683932281,-0.8432950633480535,0.2746690925097148,1.0,1.0,-0.5027330874533025,-0.44258630024749435,0.851449270438332,True,False,False,False,True,False,1
LP001664,-0.7216018686539345,-0.18669224506999724,-0.5509459683932281,-0.31872586772132583,0.2746690925097148,1.0,1.0,-0.4360000468655464,0.5325265932121309,0.5639204470927673,True,False,False,False,False,False,1
LP001665,0.2815552510768581,-0.36415383148427505,0.2954171806941521,0.2773754909454102,0.2746690925097148,1.0,0.0,-0.20002330427434384,0.6655343332546115,-0.10618708958632393,True,True,False,False,True,False,1
LP001671,-0.7216018686539345,-0.3157098149302836,0.37176352747594055,-0.4021800579346689,0.2746690925097148,1.0,1.0,-0.11851255073591922,-0.681981924094572,-0.26184830775943396,False,True,False,False,True,False,1
LP001673,-0.7216018686539345,-0.25810971277330413,-0.5509459683932281,-0.7598408731347105,0.2746690925097148,1.0,0.0,-0.5027330874533025,-0.22737394615474216,0.851449270438332,True,False,False,False,False,True,1
LP001674,0.2815552510768581,-0.4515528304218884,0.2682208425701674,-0.22334965033464807,0.2746690925097148,1.0,1.0,-0.29460066715862276,0.12369346709303189,0.11451679930984873,True,True,True,False,True,False,1
LP001677,1.2847123708076509,-0.0648330694084106,-0.5509459683932281,0.2296873822520713,0.2746690925097148,0.0,1.0,-0.32213387970881585,1.1208367453111374,0.18901294462334292,True,False,False,False,True,False,1
LP001688,0.2815552510768581,-0.3017259751002655,-0.14136256291153035,-0.13989546012130502,0.2746690925097148,1.0,1.0,-0.34904487276634916,0.5080374124022065,0.26719070140014456,True,True,True,False,False,True,1
LP001691,-0.7216018686539345,-0.23230619880124687,-0.5509459683932281,-0.27103775902798694,0.2746690925097148,1.0,1.0,-0.4786220821127379,0.8822973396168425,0.7402966047884539,True,True,True,False,True,False,1
LP001692,-0.7216018686539345,-0.15056732550911703,-0.5509459683932281,-0.31872586772132583,0.2746690925097148,1.0,1.0,-0.40224463938875604,0.3694957846542217,0.43979494046281836,False,False,True,False,True,False,1
LP001693,-0.7216018686539345,-0.34434339172508266,-0.14136256291153035,-0.7956069546547146,0.2746690925097148,1.0,1.0,-0.3888669202965719,-0.7202319922336433,0.39391906720158765,False,False,False,False,False,True,1
LP001698,-0.7216018686539345,-0.22265069034718674,0.2783785110261135,-1.0936576339880826,0.2746690925097148,1.0,1.0,-0.07589051548872772,-1.8014078621014888,-0.3332600462876389,True,False,True,False,False,False,1
LP001032,-0.7216018686539345,-0.4716962187484621,-0.5509459683932281,-1.0459695252947439,0.2746690925097148,1.0,1.0,-0.7023099897239108,-0.026448725809171725,2.305206492790697,True,False,False,False,False,True,1
LP001702,-0.7216018686539345,-0.31537686636290224,-0.5509459683932281,-0.2352716775079828,0.2746690925097148,1.0,0.0,-0.5562439638220392,1.518359301455448,1.1341507880671982,True,False,False,False,True,False,1
LP001708,-0.7216018686539345,0.7803568688892333,-0.5509459683932281,0.8019446865721379,0.2746690925097148,1.0,1.0,0.46761821134954634,-0.30402643775817795,-0.9007646495906172,False,False,False,False,True,False,1
LP001711,2.2878694905384434,-0.31337917495861395,-0.14136256291153035,-0.22334965033464807,0.2746690925097148,0.0,0.0,-0.3599337138878944,0.3842075348165304,0.30046578262495255,True,True,False,False,True,False,1
LP001713,0.2815552510768581,0.4119492790817316,-0.5509459683932281,1.1119173930788406,0.2746690925097148,1.0,1.0,0.12337527703555078,0.7855719224849775,-0.6004532720009313,True,True,False,True,False,True,2
LP001715,2.2878694905384434,0.06501687187032926,-0.5509459683932281,-0.19950559598797862,0.2746690925097148,1.0,1.0,-0.2008010786401685,-0.14267663658956992,-0.1045639972945095,True,True,True,False,False,False,1
LP001716,-0.7216018686539345,-0.3561630658671218,0.438935205974939,-0.11605140577463559,0.2746690925097148,1.0,1.0,-0.12442363591618666,-0.22096095751394154,-0.2514456215639098,True,True,False,False,False,True,1
LP001720,2.2878694905384434,-0.24345997580852324,-0.228849578322421,-0.5571664111880202,0.2746690925097148,1.0,1.0,-0.33613381829365974,-0.3860207759475106,0.22898499494463204,True,True,True,False,True,False,1
LP001722,-0.7216018686539345,-0.8594148254640841,0.03885413550041665,-0.13989546012130502,0.2746690925097148,1.0,0.0,-0.7845985176281601,5.22814098155033,3.4615984989817146,True,True,False,False,False,False,1
LP001032,1.2847123708076509,-0.052014549564227304,-0.5509459683932281,-0.8909831720413924,0.2746690925097148,0.0,0.0,-0.310156154475116,-1.1136553138551126,0.15595685844864313,True,True,False,False,True,False,1
LP001734,1.2847123708076509,-0.17137661097045356,0.22988383581708047,-0.2352716775079828,0.2746690925097148,1.0,1.0,-0.05100173578233853,-0.5756100608394786,-0.3722453714923732,False,True,False,False,True,False,1
LP001032,-0.7216018686539345,-0.5146465839406607,-0.5509459683932281,-1.0340474981214092,0.2746690925097148,0.0,0.0,-0.7424431470004633,0.34539517813263315,2.800377453532934,True,True,False,False,False,True,1
LP001743,1.2847123708076509,-0.2169905647017032,0.01165779737643192,-0.3664139764146647,0.2746690925097148,1.0,1.0,-0.19722331655737504,-0.4360572292785612,-0.11200675134405778,True,True,False,False,True,False,1
LP001744,-0.7216018686539345,-0.3897908711726416,0.3635718593663066,-0.032597215561292546,0.2746690925097148,1.0,1.0,-0.19162334112343749,0.1113504715205721,-0.12353699407683966,True,False,False,False,True,False,1
LP001750,-0.7216018686539345,0.15607830504913783,-0.14136256291153035,-0.22334965033464807,0.2746690925097148,1.0,1.0,0.07873102843721516,-0.805225265818185,-0.5485241469108636,True,True,False,False,True,False,1
LP001751,-0.7216018686539345,-0.3433445460229385,-0.5509459683932281,0.2773754909454102,0.2746690925097148,1.0,0.0,-0.5823771825137478,3.270796445931365,1.2939646363370776,True,True,False,False,True,False,1
LP001758,1.2847123708076509,0.15607830504913783,0.004449129439954039,0.754256577878799,0.2746690925097148,1.0,1.0,0.14795294699561012,0.27794845354321873,-0.6274402066679386,True,True,False,False,True,False,1
LP001761,-0.7216018686539345,0.18104944760274166,-0.5509459683932281,0.6350363061454518,0.2746690925097148,1.0,1.0,-0.09237933204421056,0.8352370521782233,-0.3063588013185331,True,False,False,True,False,False,2
LP001768,-0.7216018686539345,-0.265767529823076,-0.5509459683932281,-1.248643987241434,-2.5418233808745274,1.0,1.0,-0.5098886116188893,-1.4719188927966074,-0.5356326753380848,True,True,False,False,False,False,2
LP001776,-0.7216018686539345,0.5028442379768495,-0.5509459683932281,1.5887984800122295,0.2746690925097148,1.0,1.0,0.2083082377836039,1.1071964869731752,-0.6893696233213926,False,False,False,False,True,False,1
LP001778,0.2815552510768581,-0.35915960297355426,0.03197313428832413,-0.08028532425463143,0.2746690925097148,1.0,1.0,-0.32042277610400155,0.5026581628497948,0.1842274784448296,True,True,False,False,True,False,1
LP001784,0.2815552510768581,0.031222592281118757,-0.13808589566767676,0.2773754909454102,0.2746690925097148,1.0,1.0,-0.036379577704834874,0.12946378212330867,-0.3942886605303798,True,True,False,False,False,False,1
LP001786,-0.7216018686539345,0.07217526606902902,-0.5509459683932281,1.2907478006788615,0.2746690925097148,1.0,0.0,-0.1941122190940764,2.353718936235767,-0.11843027868929201,True,True,False,False,False,True,1
LP001788,-0.7216018686539345,-0.25810971277330413,-0.5509459683932281,-0.2948818133746564,0.2746690925097148,1.0,1.0,-0.5027330874533025,0.9716663123620216,0.851449270438332,False,False,False,True,False,True,2
LP001790,0.2815552510768581,-0.24978599858876954,-0.5509459683932281,-0.4141020851080036,0.2746690925097148,1.0,1.0,-0.4949553437950558,0.6190548552740611,0.8146059411090009,False,False,False,False,False,False,1
LP001792,0.2815552510768581,-0.33252371758304355,-0.5509459683932281,-0.6048545198813591,0.2746690925097148,1.0,1.0,-0.5722661157580272,0.5702890117618865,1.2302106992004707,True,True,False,False,True,False,1
LP001798,1.2847123708076509,0.08432788877844954,1.087387653533563,-0.31872586772132583,0.2746690925097148,1.0,1.0,0.5950176524716261,-1.4963092710397383,-0.9807586337928682,True,True,False,False,False,False,1
LP001806,-0.7216018686539345,-0.39078971687478575,1.3170820273276989,0.09854508334538938,-4.419485029797356,1.0,1.0,0.2601080105475264,-0.7104611478972153,-1.7542548498294197,True,False,False,False,False,True,2
LP001807,1.2847123708076509,0.15607830504913783,-0.12497922669226244,-0.22334965033464807,0.2746690925097148,1.0,1.0,0.08650877209546179,-0.8182977976555118,-0.5578550211540358,True,True,False,True,False,False,2
LP001811,-0.7216018686539345,-0.31737455776719053,0.896357953216899,-0.2829597862013217,0.2746690925097148,1.0,1.0,0.12897525246948835,-0.9606506698027404,-0.606698086507213,True,True,True,False,True,False,1
LP001813,-0.7216018686539345,0.12278344831099942,0.8688339483685289,-0.31872586772132583,-2.5418233808745274,1.0,0.0,0.5271957277717155,-1.4424394280496924,-1.448615162715469,True,False,False,True,False,True,2
LP001814,1.2847123708076509,0.7309140066330977,-0.5509459683932281,-0.4141020851080036,0.2746690925097148,1.0,1.0,0.4214184140195614,-1.4441201665193926,-0.8684193658755125,True,True,False,False,False,True,1
LP001819,0.2815552510768581,0.21567609861040563,-0.5509459683932281,-0.11605140577463559,-2.5418233808745274,1.0,1.0,-0.060023918425904606,-0.38123663531609014,-1.1579087453725678,True,True,True,False,False,True,1
LP001032,0.2815552510768581,-0.25810971277330413,0.05294380464898705,-0.2829597862013217,0.2746690925097148,1.0,1.0,-0.2160454562103319,-0.24102664270977867,-0.07216678557053696,True,True,False,False,True,False,1
LP001825,-0.7216018686539345,-0.5832339888212259,0.06113547275862101,-0.6763866829213675,0.2746690925097148,1.0,1.0,-0.5159552516723217,0.05180260657857737,0.9163825071491825,True,True,False,False,False,True,1
LP001835,-0.7216018686539345,-0.6067068628216135,0.7236775894658153,0.6469583333187865,0.2746690925097148,0.0,0.0,-0.2233565352490837,1.4036066784157586,-0.056223998509221766,True,True,True,False,True,False,1
LP001836,1.2847123708076509,-0.313878597809686,-0.5509459683932281,-0.10412937860130086,0.2746690925097148,1.0,0.0,-0.5548439699635548,1.8783231521353239,1.1260315197534327,False,False,False,False,False,True,1
LP001841,-0.7216018686539345,-0.25810971277330413,0.1591078233498431,-0.5094783024946814,0.2746690925097148,1.0,1.0,-0.16564567730489377,-0.7503747610703126,-0.17519317729717312,True,False,False,True,False,False,2
LP001843,0.2815552510768581,-0.25810971277330413,1.7758154414672003,1.5768764528388948,-2.5418233808745274,1.0,1.0,0.6018620668908831,0.19141008907297044,-1.4711004869867492,True,True,True,False,True,False,2
LP001844,-0.7216018686539345,1.8208211419560592,-0.5509459683932281,0.539660088758774,0.2746690925097148,0.0,0.0,1.4398361686303744,-1.412595206567827,-1.3071959988364865,True,False,False,True,False,True,2
LP001846,2.2878694905384434,-0.3711457513992841,-0.5509459683932281,1.2907478006788615,0.2746690925097148,1.0,1.0,-0.6083548463322915,6.787356109369935,1.470089282004441,False,False,False,False,False,False,1
LP001849,-0.7216018686539345,0.12195107689254596,-0.5509459683932281,-0.37833600358799946,0.2746690925097148,1.0,0.0,-0.14760131201776158,-0.5788391412292939,-0.20939433291646078,True,False,True,False,False,False,1
LP001854,2.2878694905384434,-0.010395978641554273,-0.5509459683932281,-0.6286985742280286,0.2746690925097148,1.0,0.0,-0.2712674361838829,-0.708290107863722,0.05531671482585669,True,True,False,False,False,True,1
LP001859,-0.7216018686539345,1.5599559394127445,0.1371541528160241,1.8749271321722627,0.2746690925097148,1.0,0.0,1.5227469160272835,-0.6841394110540959,-1.3278481262652464,True,True,False,False,False,False,1
LP001864,2.2878694905384434,-0.06350127513888507,-0.5509459683932281,-0.22334965033464807,0.2746690925097148,1.0,0.0,-0.32088944072349634,0.22318347030105012,0.18553048816055118,True,True,True,False,True,False,1
LP001865,0.2815552510768581,0.12827709967279227,-0.14136256291153035,2.1848998386789655,0.2746690925097148,1.0,1.0,0.05275336461867144,2.4258160779891424,-0.5164367807864841,True,True,False,False,False,True,1
LP001868,-0.7216018686539345,-0.5414489436148622,0.17286982577402815,-0.15181748729463976,0.2746690925097148,1.0,1.0,-0.4238667667586817,0.851323694924352,0.5178511767324099,True,False,False,False,True,False,1
LP001870,0.2815552510768581,-0.30488898649038865,-0.5509459683932281,0.09854508334538938,-4.795017359581921,1.0,0.0,-0.5464440068126485,2.370921979215003,-1.6539177841626955,False,False,False,False,True,False,2
LP001871,-0.7216018686539345,0.31422887455529536,-0.5509459683932281,-0.31872586772132583,0.2746690925097148,1.0,1.0,0.03206456648773542,-0.8514897730237243,-0.489817396464238,False,False,False,False,False,False,1
LP001872,-0.7216018686539345,-0.02437981847157241,-0.14136256291153035,-0.22334965033464807,0.2746690925097148,1.0,1.0,-0.08989045407357164,-0.47172085477376674,-0.3104763258978631,True,False,False,True,True,False,2
LP001875,-0.7216018686539345,-0.20267377630430367,0.5785212305631016,0.050856974652050496,0.2746690925097148,1.0,1.0,0.08526433311014232,-0.46349851331139985,-0.5563703951805797,True,False,False,False,False,False,1
LP001877,1.2847123708076509,-0.10062504040190941,-0.09647222167073628,0.03893494747871577,0.2746690925097148,1.0,1.0,-0.13982356835951495,0.06728513422327585,-0.2237347088369975,True,True,False,False,True,False,1
LP001882,2.2878694905384434,-0.16305289678591894,0.04245846946865559,0.158155219212063,0.2746690925097148,0.0,1.0,-0.1322013795744333,0.23283461460609933,-0.2375618281388938,True,True,False,False,False,True,1
LP001883,-0.7216018686539345,-0.31537686636290224,-0.5509459683932281,-0.13989546012130502,0.2746690925097148,1.0,0.0,-0.5562439638220392,1.7890702856891463,1.1341507880671982,False,False,False,False,False,False,1
LP001884,0.2815552510768581,-0.25810971277330413,-0.039785878352069315,-0.6763866829213675,0.2746690925097148,1.0,1.0,-0.26006748531600776,-0.82323730244537,0.028086010801652656,False,False,False,False,False,True,1
LP001888,-0.7216018686539345,-0.25810971277330413,-0.5509459683932281,-1.3917083133214507,0.2746690925097148,1.0,1.0,-0.5027330874533025,-1.8568389128570106,0.851449270438332,False,False,False,False,False,True,1
LP001032,-0.7216018686539345,0.9711363979987665,-0.5509459683932281,-0.1279734329479703,0.2746690925097148,1.0,1.0,0.6458840959965589,-1.3679150171910632,-1.0094137477615297,True,True,False,False,False,True,1
LP001892,-0.7216018686539345,-0.41276432232195714,0.05753113879038207,-0.24719370468131752,0.2746690925097148,1.0,1.0,-0.3583781651562451,0.3281400748787039,0.29565138616385483,True,False,False,False,False,False,1
LP001894,-0.7216018686539345,-0.44822334474807457,0.17745715991542316,0.03893494747871577,0.2746690925097148,1.0,1.0,-0.3345782695620104,0.803145408797342,0.2244702909335346,True,True,False,False,True,False,1
LP001896,1.2847123708076509,-0.23513626162398862,-0.5509459683932281,-0.6763866829213675,0.2746690925097148,1.0,1.0,-0.48126651495654177,-0.11007138831957132,0.7520561706759186,True,True,False,False,True,False,1
LP001900,0.2815552510768581,-0.4265816878682846,0.052616137924601694,-0.37833600358799946,0.2746690925097148,1.0,1.0,-0.3736225427264085,0.11739163876475125,0.3437366386228671,True,True,False,False,True,False,1
LP001903,-0.7216018686539345,-0.21965415324075427,0.5218348872444346,0.7184904963587948,0.2746690925097148,1.0,1.0,0.04248674298978589,0.5154257677206406,-0.5033489510256937,True,True,False,False,True,False,1
LP001904,-0.7216018686539345,-0.36781626572547027,-0.12497922669226244,-0.7956069546547146,0.2746690925097148,1.0,1.0,-0.4030224137545807,-0.677678267983609,0.44251726739683256,True,True,False,False,False,True,1
LP001907,-0.7216018686539345,1.5433085110436753,-0.5509459683932281,3.4486347190524462,0.2746690925097148,1.0,1.0,1.180526195064432,0.6788429200621935,-1.2328605606750258,True,True,False,False,True,False,2
LP001910,0.2815552510768581,-0.20966569621931275,0.24397350496565087,0.13431116486539355,0.2746690925097148,1.0,0.0,-0.0800904970641809,0.04139355596109169,-0.32649139294511065,True,False,True,True,False,True,2
LP001914,-0.7216018686539345,-0.23064145596433994,-0.28881258888494155,-0.4141020851080036,0.2746690925097148,1.0,1.0,-0.3526226348491426,-0.038737121054191886,0.27801523445656273,True,True,False,False,True,False,1
LP001915,1.2847123708076509,-0.5013286412454053,-0.22793211549167602,-0.8194510090013841,-2.5418233808745274,1.0,1.0,-0.5766527650790478,-0.03438660983521369,-0.34996286451557607,True,True,False,False,False,True,2
LP001917,-0.7216018686539345,-0.5829010402538445,-0.14136256291153035,-1.1055796611614175,0.2746690925097148,1.0,1.0,-0.6117770535419201,-0.7387631751010476,1.4947239307048508,False,False,False,False,False,True,1
LP001924,-0.7216018686539345,-0.3586601801224822,0.44942054115527047,-0.6883087100947022,0.2746690925097148,1.0,1.0,-0.1217792030723828,-1.1218192004912857,-0.25611518992860494,True,False,False,False,False,False,1
LP001925,-0.7216018686539345,-0.4515528304218884,0.01165779737643192,-0.5690884383613549,-0.6641617319516993,1.0,0.0,-0.4164001328467649,-0.12676489468817106,0.08235923662396478,True,False,False,True,True,False,2
LP001926,-0.7216018686539345,-0.2677652212273643,0.10438748037748828,-0.31872586772132583,0.2746690925097148,1.0,1.0,-0.20064552376700356,-0.34591106524930765,-0.10488884339555006,True,True,False,False,False,False,1
LP001931,-0.7216018686539345,-0.19784602207727361,-0.5509459683932281,-0.37833600358799946,0.2746690925097148,1.0,1.0,-0.44642222336759685,0.44610026903269995,0.604884133444954,False,False,False,False,True,False,1
LP001935,-0.7216018686539345,0.6984515213134128,-0.5509459683932281,0.48004995289210045,0.2746690925097148,1.0,1.0,0.3910852137523996,-0.5043924324689151,-0.8460836460193807,True,False,False,False,False,False,1
LP001936,-0.7216018686539345,-0.37247754566880964,0.24069683772179729,-0.09220735142796616,0.2746690925097148,1.0,1.0,-0.23377871175113418,0.1486891639381299,-0.0330252069118655,True,True,False,False,False,False,1
LP001938,1.2847123708076509,-0.15189911977864257,-0.5509459683932281,-0.2352716775079828,0.2746690925097148,0.0,0.0,-0.4034890783740755,0.5592272080542681,0.44415363336844155,True,True,False,False,True,False,1
LP001940,1.2847123708076509,-0.3594925515409356,-0.039785878352069315,-0.15181748729463976,0.2746690925097148,1.0,1.0,-0.3548004030734517,0.5093032062607789,0.28465580723169764,True,True,False,False,False,True,1
LP001947,-0.7216018686539345,-0.4876777499827686,0.5414948907075561,0.3012195452920796,0.2746690925097148,1.0,1.0,-0.19862331041585946,0.7005737121017542,-0.10910150127294124,True,True,False,False,True,False,1
LP001949,2.2878694905384434,-0.1492355312395915,-0.14136256291153035,-0.43794613945467303,0.2746690925097148,1.0,1.0,-0.206556608947271,-0.5337240819867382,-0.09246408202228787,True,True,False,False,False,True,1
LP001953,0.2815552510768581,0.2601247323558204,-0.5509459683932281,0.6350363061454518,0.2746690925097148,1.0,1.0,-0.018490767290867637,0.5855138598755973,-0.4204366913909533,True,True,False,False,True,False,1
LP001954,-0.7216018686539345,-0.10761696031691848,-0.5509459683932281,-0.13989546012130502,0.2746690925097148,1.0,1.0,-0.36211148211220345,0.5672157361902831,0.3072406062776672,False,True,False,False,False,True,1
LP001955,-0.7216018686539345,-0.25810971277330413,0.28165517826996705,0.050856974652050496,2.152330741432543,1.0,0.0,-0.10746815474120901,-0.008298393484408228,0.277897010256865,False,False,False,False,False,False,1
LP001963,0.2815552510768581,-0.5491067606646339,0.40747920043394464,-0.4021800579346689,0.2746690925097148,1.0,0.0,-0.3196450017381769,-0.1329489266530223,0.1820593131926783,True,True,False,False,False,True,1
LP001964,-0.7216018686539345,-0.5847322573744421,0.4104282009534128,-0.6406206014013632,0.2746690925097148,0.0,0.0,-0.35153375073698806,-0.5069980368608062,0.27470967684257785,True,True,True,False,False,True,1
LP001974,-0.7216018686539345,-0.052014549564227304,-0.5509459683932281,-0.1756615416413092,0.2746690925097148,1.0,1.0,-0.310156154475116,0.2742799023110613,0.15595685844864313,True,False,False,False,False,False,1
LP001977,0.2815552510768581,-0.6138652570203132,0.03983713567357272,-0.6048545198813591,0.2746690925097148,1.0,1.0,-0.5546884150903899,0.45987777369104227,1.1251320105126554,True,True,False,False,False,True,1
LP001978,-0.7216018686539345,-0.2184888332549194,0.2682208425701674,-0.08028532425463143,0.2746690925097148,1.0,1.0,-0.07682384472771732,-0.28801180064856824,-0.3317607606463999,True,False,False,False,False,False,1
LP001993,-0.7216018686539345,-0.25810971277330413,-0.005053205567221349,-0.13989546012130502,0.2746690925097148,1.0,1.0,-0.24357866876052492,0.09743834087028663,-0.010688979959906279,False,False,False,False,False,False,1
LP001994,-0.7216018686539345,-0.4848476871600268,0.059497139136694216,-0.5094783024946814,0.2746690925097148,0.0,0.0,-0.42480009599767127,0.04249070576029777,0.521335113867332,False,False,False,False,False,True,1
LP001996,-0.7216018686539345,2.4838882138960856,-0.5509459683932281,3.973203914679174,0.2746690925097148,1.0,0.0,2.0594112284463004,-0.035273621954814996,-1.4352099217581529,True,False,False,False,False,False,2
